order_id,customer_id,customer_name,sales_rep,region,country,sales_channel,product_id,product_name,category,order_date,quantity,unit_price,discount,shipping_cost,payment_method,order_status,customer_rating,sales_target,customer_age,customer_segment,warehouse,is_priority,delivery_days,return_reason,gross_sales,discount_amount,net_sales,profit
Ord-10165,Cust-1035,Rafael Santana,Henry Moore,West,Usa,Online,Prod-136,Mouse,Office Supplies,2023-10-28,2,2443.68,0.286,141.02,,Completed,1.6,6705.7,33.0,Corporate,Wh-01,No,10.0,Customer Changed Mind,4887.36,1397.7849599999995,3489.57504,3348.55504
Ord-10044,Cust-1306,Mariana Pereira,Emma Wilson,East,Australia,Direct,Prod-110,Printer,Food,2024-11-17,12,1431.23,0.025,59.29,Credit Card,Completed,1.5,1706.7,64.0,Consumer,Wh-02,No,7.0,Late Delivery,17174.760000000002,429.3690000000001,16745.391000000003,16686.101000000002
Ord-10317,Cust-1365,Diego Vieira,Grace Taylor,Central,Canada,Online,Prod-132,Phone,Clothing,2025-06-23,3,23.15,,8.01,Credit Card,Completed,4.4,950.12,53.0,Corporate,Wh-01,No,11.0,Damaged,69.44999999999999,0.3472499999999999,69.10274999999999,61.09274999999999
Ord-10105,Cust-1326,Larissa Pereira,Grace Taylor,Central,France,Direct,Prod-100,Desk,Office Supplies,2022-12-22,4,90.48,0.052,66.56,Bank Transfer,Completed,3.4,9718.65,46.0,Corporate,Wh-01,No,2.0,Damaged,361.92,18.81984,343.10016,276.54016
Ord-11105,Cust-1009,Patricia Souza,Frank Miller,West,Uk,Direct,Prod-145,Mouse,Electronics,2023-11-22,2,1063.49,0.223,71.51,Credit Card,Pending,1.8,7020.9,18.0,Enterprise,Wh-02,No,2.0,Damaged,2126.98,474.31654,1652.66346,1581.15346
Ord-11199,Cust-1004,Priscila Moreira,Emma Wilson,West,France,Wholesale,Prod-101,Chair,Clothing,2023-06-02,11,1889.8,0.028,66.99,,Completed,2.6,2859.03,19.0,Consumer,Wh-04,No,2.0,Customer Changed Mind,20787.8,582.0584,20205.7416,20138.7516
Ord-10020,Cust-1343,Larissa Cardoso,Frank Miller,South,Australia,Online,Prod-146,Desk,Electronics,2025-05-23,16,1347.11,0.0,38.06,Credit Card,Pending,1.0,9005.34,22.0,Small Business,Wh-04,No,7.0,Customer Changed Mind,21553.76,0.0,21553.76,21515.7
Ord-10499,Cust-1372,Mariana Moraes,Henry Moore,South,France,Online,Prod-124,Mouse,Furniture,2024-11-04,20,2326.26,0.016,96.75,Cash,Completed,3.9,8072.3,45.0,Small Business,Wh-03,No,8.0,Damaged,46525.2,744.4032000000001,45780.7968,45684.0468
Ord-11129,Cust-1372,Andre Barbosa,Emma Wilson,South,Australia,Online,Prod-145,Desk,Electronics,2023-04-18,5,290.69,0.04,134.99,Credit Card,Returned,1.4,5740.08,49.0,Small Business,Wh-03,No,2.0,Customer Changed Mind,5232.42,209.2968,5023.1232,4888.1332
Ord-10241,Cust-1246,Isabela Oliveira,Emma Wilson,West,Brazil,Retail,Prod-105,Phone,Electronics,2025-07-23,13,1668.2,0.229,149.69,Credit Card,,4.5,9383.33,22.0,Consumer,Wh-04,Yes,3.0,,21686.6,4966.231400000001,16720.3686,16570.678600000003
Ord-11015,Cust-1066,Sofia Pereira,Daniel Brown,North,Australia,Direct,Prod-141,Phone,Furniture,2023-08-23,3,387.78,0.108,60.23,Credit Card,Completed,3.9,9239.38,31.0,Small Business,Wh-04,No,12.0,Damaged,1163.34,125.64072,1037.6992799999998,977.4692799999998
Ord-11005,Cust-1085,Pedro Ramos,Henry Moore,South,Australia,Retail,Prod-106,Coffee Maker,Electronics,2023-03-28,4,1719.99,0.267,126.23,Credit Card,Pending,1.9,4327.51,24.0,Corporate,Wh-03,No,10.0,Late Delivery,6879.96,1836.94932,5043.010679999999,4916.78068
Ord-10042,Cust-1319,Gabriel Freitas,Emma Wilson,East,Uk,Online,Prod-106,Tablet,Furniture,2025-12-14,,826.62,0.198,36.1,Credit Card,Pending,4.0,6344.66,51.0,Corporate,Wh-04,No,10.0,,826.62,163.67076,662.94924,626.84924
Ord-10896,Cust-1329,Laura Santos,Henry Moore,East,Germany,Wholesale,Prod-102,Tablet,Electronics,2023-04-06,5,650.41,0.127,148.3,Bank Transfer,Completed,4.8,2058.21,25.0,Small Business,Wh-03,No,6.0,Wrong Item,3252.05,413.01035,2839.03965,2690.7396499999995
Ord-10703,Cust-1345,Bruno Silva,Bob Smith,West,Usa,Retail,Prod-116,Laptop,Electronics,2024-12-05,4,1897.23,0.252,112.22,Credit Card,Completed,1.7,7084.21,39.0,Consumer,Wh-03,Yes,6.0,Customer Changed Mind,7588.92,1912.40784,5676.51216,5564.29216
Ord-10301,Cust-1151,Bianca Nogueira,Bob Smith,West,Uk,Retail,Prod-124,Monitor,Food,2025-06-01,12,1595.29,0.246,79.93,Credit Card,Completed,2.4,2896.77,65.0,Corporate,Wh-03,Yes,12.0,Damaged,19143.48,4709.29608,14434.18392,14354.25392
Ord-10920,Cust-1387,Sofia Nogueira,Daniel Brown,North,Uk,Retail,Prod-142,Chair,Office Supplies,2023-08-22,1,1260.64,0.093,96.68,Debit Card,Cancelled,4.8,1286.02,33.0,Enterprise,Wh-01,No,5.0,Late Delivery,1260.64,117.23952,1143.40048,1046.72048
Ord-10738,Cust-1251,Beatriz Silva,Alice Johnson,South,Australia,Wholesale,Prod-117,Mouse,Electronics,2022-07-06,17,1236.36,0.265,89.16,Debit Card,Completed,3.4,1787.68,68.0,Enterprise,Wh-01,No,6.0,Wrong Item,21018.12,5569.8018,15448.318199999998,15359.158199999998
Ord-10239,Cust-1159,Rodrigo Cardoso,Daniel Brown,West,France,Online,Prod-114,Notebook,Food,2024-07-05,3,1307.23,0.111,17.98,,,3.4,5710.5,,Consumer,Wh-04,No,10.0,Late Delivery,3921.69,435.30759,3486.38241,3468.40241
Ord-11069,Cust-1117,Murilo Pereira,Frank Miller,East,France,Direct,Prod-123,Tablet,Clothing,2025-01-25,15,1509.49,0.119,112.87,Credit Card,Completed,4.2,7906.66,34.0,Enterprise,Wh-03,No,13.0,Wrong Item,22642.35,2694.43965,19947.91035,19835.04035
Ord-10245,Cust-1122,Joao Gomes,Emma Wilson,West,Germany,Retail,Prod-112,Printer,Office Supplies,2023-12-16,8,1552.62,0.01,125.23,Paypal,Completed,1.5,8768.41,59.0,Consumer,Wh-02,No,8.0,Customer Changed Mind,12420.96,124.2096,12296.7504,12171.5204
Ord-10480,Cust-1228,Beatriz Oliveira,Daniel Brown,East,Uk,Wholesale,Prod-115,Printer,Office Supplies,2023-01-19,7,2479.29,0.252,58.98,Bank Transfer,Completed,3.7,1141.52,51.0,Consumer,Wh-04,Yes,7.0,Wrong Item,17355.03,4373.46756,12981.562439999998,12922.582439999998
Ord-10508,Cust-1075,Daniel Almeida,Daniel Brown,East,Canada,Retail,Prod-138,Chair,Food,2024-11-06,18,1310.53,0.015,148.2,Paypal,Pending,1.9,8294.74,25.0,Small Business,Wh-01,No,8.0,Late Delivery,23589.54,353.8431,23235.696900000003,23087.4969
Ord-11117,Cust-1328,Caio Carvalho,Henry Moore,Central,Germany,Wholesale,Prod-132,Headphones,Furniture,2024-03-25,6,1158.58,,8.08,Bank Transfer,Completed,4.6,4948.57,23.0,Consumer,Wh-04,No,14.0,Late Delivery,6951.48,1577.98596,5373.49404,5365.41404
Ord-10177,Cust-1133,Gustavo Monteiro,Grace Taylor,West,Canada,Wholesale,Prod-111,Mouse,Furniture,2023-10-30,16,1545.57,0.128,22.1,Cash,Pending,3.8,959.98,66.0,Corporate,Wh-03,No,14.0,Late Delivery,24729.12,3165.32736,21563.79264,21541.69264
Ord-10056,Cust-1345,Eduardo Rocha,Daniel Brown,East,Usa,Wholesale,Prod-128,Headphones,Furniture,2025-02-03,Ten,2086.11,0.294,5.1,Debit Card,Completed,1.3,6569.98,24.0,Corporate,Wh-04,Yes,12.0,Late Delivery,10430.55,3066.5817,7363.9683,7358.8683
Ord-10793,Cust-1311,Mariana Carvalho,Alice Johnson,West,Canada,Online,Prod-128,Keyboard,Furniture,2025-12-25,18,1368.97,0.057,122.49,Credit Card,Completed,3.8,9862.27,67.0,Small Business,Wh-04,No,13.0,Damaged,24641.46,1404.56322,23236.89678,23114.40678
Ord-10917,Cust-1007,Daniel Costa,Henry Moore,Central,Germany,Retail,Prod-100,Monitor,Food,2023-07-20,12,210.46,,143.77,Credit Card,Completed,4.2,8256.26,,Enterprise,Wh-01,No,6.0,Damaged,2525.52,292.96032,2232.55968,2088.78968
Ord-10863,Cust-1254,Matheus Moraes,Grace Taylor,Central,Brazil,Direct,Prod-137,Phone,,2022-04-22,12,888.84,0.122,69.27,Credit Card,Completed,4.2,5304.94,67.0,Corporate,Wh-02,No,6.0,,10666.08,1301.26176,9364.81824,9295.54824
Ord-10692,Cust-1300,Henrique Monteiro,Alice Johnson,South,Uk,Wholesale,Prod-147,Monitor,Clothing,2022-11-23,15,1931.79,0.138,80.77,Paypal,Completed,1.8,7954.96,33.0,Small Business,Wh-04,No,3.0,Damaged,28976.85,3998.8053,24978.0447,24897.2747
Ord-10948,Cust-1300,Matheus Oliveira,Emma Wilson,South,Usa,Online,Prod-119,Tablet,Clothing,2025-04-02,2,1607.56,0.285,7.2,Bank Transfer,Completed,4.3,3987.29,63.0,Enterprise,Wh-03,Yes,6.0,Customer Changed Mind,3215.12,916.3092,2298.8108,2291.6108000000004
Ord-10820,Cust-1310,Juliana Ferreira,Alice Johnson,North,France,Wholesale,Prod-123,Laptop,Clothing,2025-08-09,10,851.13,,34.27,Bank Transfer,Completed,2.9,4095.51,20.0,Corporate,Wh-01,No,9.0,Damaged,8511.3,2238.4719,6272.828099999999,6238.558099999998
Ord-10047,Cust-1328,Juliana Vieira,Alice Johnson,South,Germany,Retail,Prod-122,Keyboard,Furniture,2023-12-17,18,2452.92,0.229,78.27,Bank Transfer,Completed,2.0,6738.78,73.0,Small Business,Wh-01,No,11.0,Late Delivery,44152.56,10110.93624,34041.62376,33963.353760000005
Ord-10441,Cust-1313,Bruno Nogueira,Frank Miller,West,Usa,Wholesale,Prod-148,Tablet,Office Supplies,2022-05-27,5,1902.9,0.152,44.54,Cash,Completed,2.6,8316.07,67.0,Small Business,Wh-04,No,9.0,Wrong Item,9514.5,1446.204,8068.296,8023.756
Ord-10438,Cust-1189,Caio Cardoso,Henry Moore,South,Uk,Wholesale,Prod-147,Coffee Maker,Furniture,2024-04-16,Ten,1008.76,0.193,73.31,Paypal,Cancelled,2.2,5445.7,32.0,Small Business,Wh-03,Yes,13.0,Late Delivery,20175.2,3893.8136,16281.3864,16208.0764
Ord-10800,Cust-1288,Leonardo Gomes,Emma Wilson,East,Canada,Retail,Prod-132,Mouse,Clothing,2022-09-14,5,1539.99,0.093,143.38,Credit Card,Completed,3.6,5312.69,29.0,Consumer,Wh-02,No,13.0,Late Delivery,7699.95,716.0953499999999,6983.85465,6840.47465
Ord-10794,Cust-1285,Beatriz Santana,Bob Smith,East,France,Retail,Prod-137,Printer,Clothing,2022-02-25,18,1774.7,0.282,130.28,Cash,Completed,1.9,4928.35,67.0,Small Business,Wh-03,No,5.0,,31944.6,9008.3772,22936.222800000003,22805.942800000004
Ord-10148,Cust-1345,Henrique Moraes,Frank Miller,West,Brazil,Direct,Prod-125,Coffee Maker,Furniture,,14,83.89,0.284,60.49,Paypal,Completed,4.0,5261.5,45.0,Corporate,Wh-03,No,13.0,Customer Changed Mind,1174.46,333.54664,840.91336,780.42336
Ord-10567,Cust-1043,Larissa Lima,Daniel Brown,Central,Australia,Online,Prod-120,Chair,Furniture,2025-08-04,7,1990.8,0.275,52.93,Cash,Cancelled,3.0,3507.65,50.0,Small Business,Wh-02,No,13.0,Wrong Item,13935.6,3832.29,10103.31,10050.38
Ord-11160,Cust-1295,Amanda Almeida,Frank Miller,West,Germany,Wholesale,Prod-103,Laptop,Electronics,2024-09-12,1,331.54,0.069,31.04,Debit Card,Completed,2.4,8113.8,42.0,Corporate,Wh-03,Yes,13.0,Late Delivery,331.54,22.87626,308.66374,277.62374
Ord-11066,Cust-1003,Diego Barbosa,Daniel Brown,West,Uk,Online,Prod-120,Coffee Maker,Furniture,2022-11-08,17,692.51,0.239,7.32,Cash,Completed,2.6,7125.18,69.0,Consumer,Wh-01,No,3.0,Damaged,11772.67,2813.66813,8959.00187,8951.68187
Ord-11178,Cust-1038,Aline Dias,Frank Miller,West,Germany,Direct,Prod-120,Coffee Maker,Electronics,2022-11-16,11,1677.45,0.105,143.63,Bank Transfer,Completed,4.4,4084.61,36.0,Corporate,Wh-04,Yes,2.0,Damaged,18451.95,1937.45475,16514.49525,16370.86525
Ord-10231,Cust-1223,Matheus Vieira,Alice Johnson,East,Canada,Direct,Prod-106,Coffee Maker,Furniture,2022-01-03,16,1911.99,0.206,76.86,Credit Card,Completed,3.6,7462.03,66.0,Corporate,Wh-01,No,13.0,Late Delivery,30591.84,6301.91904,24289.92096,24213.06096
Ord-10460,Cust-1371,Rafael Teixeira,Frank Miller,East,Brazil,Retail,Prod-101,Laptop,Furniture,2025-05-29,12,317.07,0.125,55.49,Credit Card,Completed,1.5,6899.52,74.0,Corporate,Wh-04,No,10.0,Late Delivery,3804.84,475.605,3329.235,3273.7450000000003
Ord-10667,Cust-1075,Gabriel Costa,Bob Smith,East,Uk,Retail,Prod-107,Notebook,Electronics,2025-09-24,4,389.38,0.22,128.47,Credit Card,Returned,4.6,9541.85,33.0,Consumer,Wh-04,No,12.0,,1557.52,342.6544,1214.8656,1086.3956
Ord-10880,Cust-1334,Manuela Ferreira,Frank Miller,East,Canada,Wholesale,Prod-140,Keyboard,Furniture,2022-05-02,19,381.54,0.295,138.71,Credit Card,Completed,3.2,8445.76,54.0,Consumer,Wh-04,No,11.0,Customer Changed Mind,7249.26,2138.5317,5110.728300000001,4972.018300000001
Ord-10910,Cust-1248,Leticia Mendes,Grace Taylor,West,France,Retail,Prod-120,Keyboard,Furniture,2022-07-14,4,937.22,0.285,20.77,Bank Transfer,Cancelled,3.6,6087.05,64.0,Small Business,Wh-03,No,4.0,Damaged,3748.88,1068.4308,2680.4492,2659.6792
Ord-10320,Cust-1309,Ramon Nogueira,Bob Smith,East,France,Direct,Prod-133,Chair,Furniture,2025-09-17,15,1001.32,0.032,91.91,Debit Card,Returned,1.8,4854.79,72.0,Enterprise,Wh-03,No,13.0,Wrong Item,15019.8,480.63360000000006,14539.166400000002,14447.256400000002
Ord-10409,Cust-1038,Vinicius Moraes,Bob Smith,East,Canada,Online,Prod-142,Laptop,Clothing,2022-07-15,15,1719.99,0.141,106.2,Cash,Completed,3.7,7308.0,70.0,Consumer,Wh-04,No,3.0,Wrong Item,25799.85,3637.7788499999992,22162.07115,22055.87115
Ord-10185,Cust-1127,Felipe Monteiro,Daniel Brown,West,Australia,Wholesale,Prod-117,Coffee Maker,Office Supplies,2023-04-27,8,,0.239,35.94,Bank Transfer,Pending,1.9,870.42,50.0,Corporate,Wh-04,No,11.0,Damaged,16648.64,3979.02496,12669.61504,12633.67504
Ord-10513,Cust-1284,Carolina Ferreira,Daniel Brown,West,Brazil,Direct,Prod-117,Keyboard,Office Supplies,2025-05-18,16,1987.73,0.137,39.46,Debit Card,Completed,1.9,5813.82,22.0,Small Business,Wh-02,No,11.0,Damaged,31803.68,4357.104160000001,27446.57584,27407.11584
Ord-11165,Cust-1287,Renata Santos,Bob Smith,East,France,Online,Prod-143,Keyboard,Clothing,2023-01-16,8,2097.57,0.126,131.81,Bank Transfer,Returned,2.2,3025.85,43.0,Enterprise,Wh-03,No,7.0,,16780.56,2114.3505600000003,14666.20944,14534.39944
Ord-10337,Cust-1370,Murilo Martins,Emma Wilson,East,Brazil,Online,Prod-146,Desk,Furniture,2024-01-05,-1,2180.31,0.102,44.34,Debit Card,Completed,4.1,2052.83,61.0,Enterprise,Wh-01,No,3.0,,4360.62,444.78324,3915.83676,3871.49676
Ord-10128,Cust-1215,Isabela Carvalho,Bob Smith,West,Brazil,Direct,Prod-136,Laptop,Food,2025-09-15,10,162.59,0.172,88.28,Paypal,Completed,4.5,532.04,38.0,Enterprise,Wh-04,No,1.0,Wrong Item,1625.9,279.6548,1346.2452,1257.9652
Ord-10770,Cust-1177,Sofia Santana,Henry Moore,East,Canada,Wholesale,Prod-129,Headphones,Furniture,2023-12-15,16,1739.71,0.178,139.37,Cash,Completed,1.4,2324.09,52.0,Enterprise,Wh-04,No,13.0,Customer Changed Mind,27835.36,4954.69408,22880.66592,22741.29592
Ord-10160,Cust-1230,Rodrigo Carvalho,Bob Smith,North,Germany,Online,Prod-121,Headphones,Electronics,2025-12-08,14,1645.01,0.233,76.25,Debit Card,Completed,1.7,830.46,32.0,Enterprise,Wh-04,No,4.0,Late Delivery,23030.14,5366.02262,17664.11738,17587.86738
Ord-10249,Cust-1324,Larissa Ramos,Grace Taylor,,Brazil,Retail,Prod-107,Desk,Food,2023-11-15,8,788.54,0.129,64.11,Debit Card,Completed,2.2,6382.01,37.0,Small Business,Wh-01,Yes,14.0,,6308.32,813.77328,5494.546719999999,5430.43672
Ord-10147,Cust-1014,Rafael Moraes,Alice Johnson,South,Australia,Wholesale,Prod-117,Printer,Electronics,2024-01-29,14,164.35,0.079,122.36,Debit Card,Completed,4.0,613.41,72.0,Consumer,Wh-04,No,11.0,,2300.9,181.7711,2119.1289,1996.7689000000005
Ord-10904,Cust-1125,Isabela Cardoso,Henry Moore,North,Brazil,Direct,Prod-128,Laptop,Clothing,2022-03-13,6,425.91,0.022,70.18,Bank Transfer,Completed,3.7,9244.19,21.0,Consumer,Wh-01,No,14.0,Customer Changed Mind,2555.46,56.22012,2499.23988,2429.05988
Ord-10497,Cust-1088,Sofia Oliveira,Daniel Brown,North,Germany,Online,Prod-117,Notebook,Clothing,2022-07-06,3,2062.58,0.286,102.5,Cash,Completed,3.4,7423.22,47.0,Consumer,Wh-03,No,11.0,Wrong Item,6187.74,1769.6936399999995,4418.04636,4315.54636
Ord-10686,Cust-1364,Isabela Souza,Daniel Brown,East,France,Retail,Prod-149,Chair,Food,2023-11-12,19,2018.94,0.087,64.4,Debit Card,Completed,1.2,6570.08,55.0,Consumer,Wh-04,No,4.0,Late Delivery,38359.86,3337.30782,35022.55218,34958.15218
Ord-10658,Cust-1121,Larissa Pereira,Carla Davis,North,Canada,Retail,Prod-119,Coffee Maker,Clothing,2025-04-27,7,1304.47,0.224,41.56,Paypal,Completed,4.1,6135.32,41.0,Consumer,Wh-03,No,6.0,Customer Changed Mind,9131.29,2045.40896,7085.88104,7044.32104
Ord-10790,Cust-1196,Pedro Ribeiro,Daniel Brown,West,Germany,Direct,Prod-121,Phone,Food,2024-12-07,18,1838.88,0.171,141.64,Cash,Returned,1.5,6400.78,19.0,Enterprise,Wh-04,No,8.0,Late Delivery,33099.840000000004,5660.072640000001,27439.76736,27298.12736
Ord-10142,Cust-1397,Larissa Santos,Henry Moore,West,Brazil,Retail,Prod-101,Notebook,Furniture,2025-10-09,20,1267.68,0.006,70.02,Debit Card,Completed,3.5,3264.27,55.0,Small Business,Wh-01,No,3.0,Customer Changed Mind,25353.6,152.12160000000003,25201.478400000004,25131.458400000003
Ord-10709,Cust-1241,Priscila Monteiro,Henry Moore,Central,Germany,Direct,Prod-149,Notebook,Furniture,2025-04-25,2,698.28,0.15,86.81,Credit Card,Completed,1.4,6516.61,19.0,Consumer,Wh-02,No,5.0,,1396.56,209.484,1187.076,1100.266
Ord-11077,Cust-1025,Diego Freitas,Grace Taylor,North,Uk,Online,Prod-136,Phone,Food,2022-05-01,12,1043.79,0.04,109.6,Credit Card,Completed,4.6,3284.83,22.0,Small Business,Wh-03,No,8.0,Late Delivery,12525.48,501.0192,12024.4608,11914.8608
Ord-10789,Cust-1255,Andre Dias,Bob Smith,Central,France,Retail,Prod-121,Phone,Food,2025-12-27,4,453.12,0.006,12.69,Cash,Completed,1.5,609.23,69.0,Enterprise,Wh-01,No,5.0,Damaged,1812.48,10.87488,1801.60512,1788.91512
Ord-11125,Cust-1068,Diego Moraes,Daniel Brown,Central,Uk,Wholesale,Prod-107,Chair,Food,2023-04-13,7,1919.11,0.144,111.08,Paypal,Completed,2.4,9588.03,37.0,Small Business,Wh-01,Yes,12.0,Late Delivery,13433.77,1934.46288,11499.30712,11388.22712
Ord-10688,Cust-1341,Felipe Santos,Daniel Brown,South,Australia,Online,Prod-136,Keyboard,Office Supplies,2022-07-22,6,895.56,0.043,25.28,Paypal,Completed,4.9,9638.29,42.0,Consumer,Wh-04,No,5.0,,5373.36,231.05448,5142.30552,5117.02552
Ord-10819,Cust-1384,Rafael Moreira,Daniel Brown,East,France,Wholesale,Prod-141,Coffee Maker,Food,2025-04-16,19,1663.68,0.067,98.96,Paypal,Cancelled,5.0,3636.72,72.0,Consumer,Wh-01,No,7.0,Wrong Item,31609.92,2117.86464,29492.05536,29393.095360000003
Ord-10000,Cust-1102,Rafael Martins,Alice Johnson,South,Australia,Direct,Prod-113,Mouse,Furniture,2022-02-06,9,509.2,,108.25,Debit Card,Completed,4.2,7783.39,68.0,Consumer,Wh-02,No,5.0,Late Delivery,4582.8,366.624,4216.176,4107.926
Ord-10307,Cust-1112,Mariana Silva,,East,Usa,Direct,Prod-117,Chair,Office Supplies,2024-11-05,6,388.8,0.157,65.44,Cash,Completed,,3601.72,43.0,Corporate,Wh-04,No,13.0,Late Delivery,2332.8,366.2496,1966.5504,1901.1104
Ord-10123,Cust-1327,Luana Carvalho,Frank Miller,West,Germany,Online,Prod-115,Coffee Maker,Food,2023-03-08,11,1977.8,0.297,110.17,Cash,Pending,3.8,4057.27,29.0,Consumer,Wh-01,Yes,5.0,Damaged,21755.8,6461.472599999999,15294.3274,15184.1574
Ord-11177,Cust-1103,Leticia Monteiro,Frank Miller,Central,Usa,Wholesale,Prod-125,Notebook,Office Supplies,2022-07-11,13,876.16,0.248,23.44,Debit Card,Completed,4.9,5302.64,55.0,Consumer,Wh-01,No,1.0,Customer Changed Mind,11390.08,2824.73984,8565.34016,8541.90016
Ord-10322,Cust-1207,Amanda Moreira,Bob Smith,South,Brazil,Wholesale,Prod-102,Keyboard,,2025-07-02,19,991.72,0.094,135.7,Bank Transfer,Completed,1.3,8387.7,41.0,Small Business,Wh-04,No,10.0,,18842.68,1771.21192,17071.46808,16935.768079999998
Ord-10631,Cust-1075,Vinicius Silva,Grace Taylor,Central,Usa,Online,Prod-133,Tablet,Electronics,2023-01-11,11,1035.94,0.086,138.4,Bank Transfer,Completed,,8021.32,33.0,Corporate,Wh-01,Yes,8.0,,11395.34,979.99924,10415.34076,10276.94076
Ord-10363,Cust-1171,Lucas Costa,Henry Moore,South,Canada,Direct,Prod-122,Tablet,Furniture,2023-05-10,17,1819.13,0.032,103.33,Bank Transfer,Completed,5.0,3621.39,56.0,Small Business,Wh-01,No,9.0,,30925.210000000003,989.60672,29935.603280000003,29832.27328
Ord-10558,Cust-1032,Henrique Cardoso,Grace Taylor,Central,Brazil,Retail,Prod-136,Desk,Food,2023-07-23,19,1464.56,0.244,37.87,Cash,Returned,1.5,7157.0,28.0,Enterprise,Wh-02,No,4.0,Damaged,27826.64,6789.700159999999,21036.93984,20999.06984
Ord-10903,Cust-1204,Amanda Gomes,Henry Moore,East,Germany,Direct,Prod-120,Notebook,Office Supplies,2022-12-30,15,306.89,0.218,71.12,Paypal,Completed,4.9,1983.57,,Small Business,Wh-04,No,1.0,,4603.349999999999,1003.5303,3599.8197,3528.6997
Ord-10439,Cust-1124,Juliana Freitas,Alice Johnson,South,Uk,Retail,Prod-144,Desk,Electronics,2023-01-24,14,408.19,0.219,133.49,Cash,Pending,2.8,1200.24,72.0,Enterprise,Wh-04,Yes,13.0,Late Delivery,5714.66,1251.51054,4463.14946,4329.65946
Ord-11173,Cust-1144,Matheus Costa,Carla Davis,East,France,Online,Prod-113,Monitor,Electronics,2024-09-06,12,1146.37,0.097,67.83,Credit Card,Cancelled,4.2,2241.29,44.0,Enterprise,Wh-01,No,4.0,Damaged,13756.44,1334.37468,12422.065319999998,12354.235319999998
Ord-10537,Cust-1222,Bruno Costa,Daniel Brown,West,France,Wholesale,Prod-112,Laptop,Furniture,2024-12-26,6,2326.67,0.001,16.39,Bank Transfer,Completed,1.8,6317.83,58.0,Enterprise,Wh-02,No,6.0,Wrong Item,13960.02,13.96002,13946.05998,13929.66998
Ord-11103,Cust-1389,Joao Nogueira,Henry Moore,South,Brazil,Online,Prod-125,Headphones,Food,2025-05-26,1,1715.84,0.3,62.69,Cash,Completed,4.6,6354.92,35.0,Enterprise,Wh-01,No,9.0,Damaged,1715.84,514.752,1201.088,1138.398
Ord-11145,Cust-1315,Andre Freitas,Alice Johnson,South,Uk,Wholesale,Prod-119,Coffee Maker,Office Supplies,2022-11-03,8,371.27,0.076,134.34,Debit Card,Completed,2.2,1052.88,34.0,Enterprise,Wh-03,Yes,4.0,Customer Changed Mind,2970.16,225.73216,2744.42784,2610.08784
Ord-11135,Cust-1295,Camila Silva,Alice Johnson,East,Usa,Online,Prod-124,Mouse,Food,2022-11-22,19,2279.49,0.148,64.69,Paypal,Completed,2.3,8470.63,31.0,Consumer,Wh-03,No,7.0,,43310.31,6409.92588,36900.38412,36835.69411999999
Ord-11007,Cust-1299,Juliana Nogueira,Bob Smith,Central,France,Direct,Prod-133,Notebook,Clothing,2025-06-06,12,1783.98,0.2,60.2,Bank Transfer,Completed,3.1,5356.46,71.0,Enterprise,Wh-02,No,13.0,Wrong Item,21407.76,4281.552000000001,17126.208000000002,17066.008
Ord-10075,Cust-1190,Gabriel Carvalho,Carla Davis,North,Usa,Direct,Prod-137,Desk,Office Supplies,2022-11-29,11,1385.96,0.204,141.36,Bank Transfer,Completed,2.4,3700.38,47.0,Small Business,Wh-04,No,4.0,Damaged,15245.56,3110.09424,12135.46576,11994.10576
Ord-10887,Cust-1246,Luana Carvalho,Grace Taylor,West,Brazil,Retail,Prod-117,Tablet,Furniture,2023-10-30,18,1684.64,0.054,61.1,Credit Card,Completed,5.0,2590.09,31.0,Small Business,Wh-04,No,12.0,,30323.52,1637.47008,28686.04992,28624.949920000003
Ord-10216,Cust-1267,Natalia Costa,Alice Johnson,North,Uk,Direct,Prod-131,Monitor,Food,2025-07-17,18,1133.42,0.182,48.87,Bank Transfer,Completed,2.1,7574.55,68.0,Consumer,Wh-03,No,3.0,Late Delivery,20401.56,3713.08392,16688.47608,16639.60608
Ord-10264,Cust-1251,Leticia Ferreira,Grace Taylor,East,France,Wholesale,Prod-113,Chair,Office Supplies,2025-01-04,6,25.62,0.185,125.2,Credit Card,Completed,,7254.72,64.0,Small Business,Wh-04,No,12.0,Late Delivery,153.72,28.4382,125.2818,0.0818000000000012
Ord-11102,Cust-1160,Clara Azevedo,Frank Miller,North,France,Retail,Prod-124,Monitor,Furniture,2025-02-12,8,,0.218,10.24,Bank Transfer,Returned,1.7,6251.16,63.0,Consumer,Wh-03,No,6.0,,10321.12,2250.00416,8071.11584,8060.875840000001
