order_id,customer_id,customer_name,sales_rep,region,country,sales_channel,product_id,product_name,category,order_date,quantity,unit_price,discount,shipping_cost,payment_method,order_status,customer_rating,sales_target,customer_age,customer_segment,warehouse,is_priority,delivery_days,return_reason,gross_sales,discount_amount,net_sales,profit,completely_empty_column_1,completely_empty_column_2,mostly_empty_notes,blank_column_1,Unnamed: blank_column,system_audit_dummy,internal_notes
ORD-10187,CUST-1230,Isabela Santos,  Carla Davis ,West,UK,Direct,PROD-106,Phone,Office Supplies,2024-04-06 00:00:00,2,537.34,0.096,26.77,Bank Transfer,Completed,2.3,9517.25,48.0,Corporate,WH-04,No,6.0,Damaged,1074.68,103.16928,971.51072,944.74072,,,,,,,
ORD-10541,CUST-1095,Diego Cardoso,Emma Wilson,North,France,Online,PROD-109,Printer,Office Supplies,2022-11-28 00:00:00,10,667.7,0.125,93.18,Credit Card,Returned,2.9,5645.84,51.0,Consumer,WH-03,Yes,6.0,Wrong Item,6677.0,834.625,5842.375,5749.195,,,,,,,
ORD-10139,CUST-1004,Eduardo Freitas,Bob Smith,West,Australia,Online,PROD-129,Chair,Office Supplies,2024-04-29 00:00:00,16,USD 1686.78,0.189,3.62,PayPal,Returned,2.4,7951.46,53.0,Consumer,WH-01,No,7.0,Damaged,26988.48,5100.82272,21887.65728,21884.03728,,,,,,,
,,Rafael Costa,,,,,,,,,,,0.10,,,,,,,,,,,,,,,,,,,,,,
ORD-10783,CUST-1045,Diego Gomes,Henry Moore,Central,Brazil,Direct,PROD-104,Desk,Office Supplies,2024-09-14 00:00:00,15,574.88,0.14,64.4,Cash,Cancelled,3.6,6211.04,24.0,Consumer,WH-04,No,14.0,Customer Changed Mind,8623.2,1207.2480000000005,7415.952,7351.552000000001,,,,,,,
ORD-11148,CUST-1212,Gustavo Santos,Emma Wilson,West,Brazil,Online,PROD-140,Chair,Furniture,2024-01-10 00:00:00,3,1836.07,0.018,112.94,Cash,Completed,4.6,3258.05,41.0,Consumer,WH-03,No,12.0,,5508.21,99.14778,5409.06222,5296.12222,,,,,,,
ORD-10893,CUST-1387,Priscila Dias,Daniel Brown,North,Brazil,Direct,PROD-114,Monitor,Clothing,2025-09-07 00:00:00,8,1123.33,0.219,106.12,Debit Card,Completed,2.7,1718.68,70.0,Enterprise,WH-04,Y,8.0,Damaged,8986.64,1968.07416,7018.565839999999,6912.445839999999,,,,,,,
ORD-10743,CUST-1019,Daniel Nogueira,Emma Wilson,East,UK,Online,PROD-137,Printer,Clothing,2023-06-17 00:00:00,16,1783.37,0.05,80.54,Cash,Completed,1.5,9082.72,27.0,Small Business,WH-02,Yes,12.0,Wrong Item,28533.92,1426.696,27107.224,27026.684,,,,,,,
ORD-11121,CUST-1037,Aline  Dias,Bob Smith,East,Germany,Online,PROD-142,Keyboard,Food,2023-02-20 00:00:00,18,690.6,0.077,111.82,Debit Card,Pending,3.6,7959.55,24.0,Consumer,WH-04,No,1.0,,12430.8,957.1716,11473.6284,11361.808400000002,,,,,,,
ORD-10287,CUST-1001,Isabela Castro,Emma Wilson,Central,France,Retail,PROD-124,Desk,Clothing,2025-03-12 00:00:00,1,2486.43,0.102,85.54, PayPal ,Completed,2.0,7646.56,63.0,Enterprise,WH-01,No,4.0,,2486.43,253.61586,2232.81414,2147.27414,,,,,,,
ORD-10165,CUST-1035,Rafael Santana,Henry Moore,West,USA,Online,PROD-136,Mouse,Office Supplies,2023-10-28 00:00:00,2,2443.68,0.286,141.02, ,completed,1.6,6705.7,33.0,Corporate,WH-01,No,10.0,Customer Changed Mind,4887.36,1397.7849599999995,3489.57504,3348.55504,,,,,,,
ORD-10044,CUST-1306,Mariana Pereira,Emma Wilson,East,Australia,Direct,PROD-110,Printer,Food,2024-11-17 00:00:00,12,1431.23,0.025,59.29,Credit Card,Completed,1.5,1706.7,64.0,Consumer,WH-02,No,7.0,Late Delivery,17174.760000000002,429.3690000000001,16745.391000000003,16686.101000000002,,,,,,,
ORD-10317,CUST-1365,Diego Vieira,Grace Taylor,Central,Canada,Online,PROD-132,Phone,Clothing,2025-06-23 00:00:00,3,23.15,,8.01,Credit Card,Completed,4.4,950.12,53.0,Corporate,WH-01,No,11.0,Damaged,69.44999999999999,0.3472499999999999,69.10274999999999,61.09274999999999,,,,,,,
ORD-10105,CUST-1326,Larissa Pereira,Grace Taylor,Central,France,Direct,PROD-100,Desk,Office Supplies,2022-12-22 00:00:00,4,90.48,0.052,66.56,Bank Transfer,Completed,3.4,9718.65,46.0,Corporate,WH-01,No,2.0,Damaged,361.92,18.81984,343.10016,276.54016,,,,,,,
ORD-11105,CUST-1009,Patricia Souza,Frank Miller,West,UK,Direct,PROD-145,Mouse,Electronics,2023/11/22,2,1063.49,0.223,71.51,Credit Card,pending,1.8,7020.9,18.0,Enterprise,WH-02,No,2.0,Damaged,2126.98,474.31654,1652.66346,1581.15346,,,,,,,
ORD-11199,CUST-1004,Priscila Moreira,Emma Wilson,West,France,Wholesale,PROD-101,Chair,Clothing,2023-06-02 00:00:00,11,1889.8,0.028,66.99,N/A,Completed,2.6,2859.03,19.0,Consumer,WH-04,No,2.0,Customer Changed Mind,20787.8,582.0584,20205.7416,20138.7516,,,,,,,
ORD-10020,CUST-1343,Larissa Cardoso,Frank Miller,South,Australia,Online,PROD-146,Desk,Electronics,2025-05-23 00:00:00,16,1347.11,0.0,38.06,Credit Card,Pending,1.0,9005.34,22.0,Small Business,WH-04,No,7.0,Customer Changed Mind,21553.76,0.0,21553.76,21515.7,,,,,,,
ORD-10499,CUST-1372,Mariana Moraes,Henry Moore,South,France,Online,PROD-124,Mouse,Furniture,2024-11-04 00:00:00,20,2326.26,0.016,96.75,Cash,Completed,3.9,8072.3,45.0,Small Business,WH-03,No,8.0,Damaged,46525.2,744.4032000000001,45780.7968,45684.0468,,,,,,,
ORD-11129,CUST-1372,Andre Barbosa,Emma Wilson,South,Australia,Online,PROD-145,Desk,Electronics,2023-04-18 00:00:00, 5 , 290.69 ,0.04,134.99,Credit Card,Returned,1.4,5740.08,49.0,Small Business,WH-03,No,2.0,Customer Changed Mind,5232.42,209.2968,5023.1232,4888.1332,,,,,,,
ORD-10241,CUST-1246,Isabela Oliveira,Emma Wilson,West,Brazil,Retail,PROD-105,Phone,Electronics,2025-07-23 00:00:00,13,1668.2,0.229,149.69,Credit Card,,4.5,9383.33,22.0,Consumer,WH-04,Yes,3.0,,21686.6,4966.231400000001,16720.3686,16570.678600000003,,,,,,,
ORD-11015,CUST-1066,Sofia Pereira,Daniel Brown,North,Australia,Direct,PROD-141,Phone,Furniture,2023-08-23 00:00:00,3,387.78,0.108,60.23,Credit Card,Completed,3.9,9239.38,31.0,Small Business,WH-04,No,12.0,Damaged,1163.34,125.64072,1037.6992799999998,977.4692799999998,,,VIP customer,,,,
ORD-11005,CUST-1085,Pedro Ramos,Henry Moore,South,Australia,Retail,PROD-106,Coffee Maker,Electronics,2023-03-28 00:00:00,4,1719.99,0.267,126.23,Credit Card,Pending,1.9,4327.51,24.0,Corporate,WH-03,No,10.0,Late Delivery,6879.96,1836.94932,5043.010679999999,4916.78068,,,,,,,
ORD-10042,CUST-1319,Gabriel Freitas,Emma Wilson,East,UK,Online,PROD-106,Tablet,Furniture,2025-12-14 00:00:00,,826.62,0.198,36.1,Credit Card,Pending,4.0,6344.66,51.0,Corporate,WH-04,No,10.0,,826.62,163.67076,662.94924,626.84924,,,,,,,
ORD-10896,CUST-1329,Laura Santos,Henry Moore,East,Germany,Wholesale,PROD-102,Tablet,Electronics,2023-04-06 00:00:00,5,650.41,0.127,148.3,Bank Transfer,Completed,4.8,2058.21,25.0,Small Business,WH-03,No,6.0,Wrong Item,3252.05,413.01035,2839.03965,2690.7396499999995,,,,,,,
ORD-10703,CUST-1345,Bruno Silva,Bob Smith,West,USA,Retail,PROD-116,Laptop,Electronics,2024-12-05 00:00:00,4,1897.23,0.252,112.22,Credit Card,Completed,1.7,7084.21,39.0,Consumer,WH-03,Yes,6.0,Customer Changed Mind,7588.92,1912.40784,5676.51216,5564.29216,,,,,,,
ORD-10301,CUST-1151,Bianca Nogueira,Bob Smith,west,UK,Retail,PROD-124,Monitor,FOOD,2025-06-01 00:00:00,12,1595.29,0.246,79.93,Credit Card,Completed,2.4,2896.77,65.0,Corporate,WH-03,Yes,12.0,Damaged,19143.48,4709.29608,14434.18392,14354.25392,,,,,,,
ORD-10920,CUST-1387,Sofia Nogueira,Daniel Brown,North,UK,Retail,PROD-142,Chair,Office Supplies,2023-08-22 00:00:00,1,1260.64,0.093,96.68,Debit Card,Cancelled,4.8,1286.02,33.0,Enterprise,WH-01,No,5.0,Late Delivery,1260.64,117.23952,1143.40048,1046.72048,,,,,,,
ORD-10738,CUST-1251,Beatriz Silva,Alice Johnson,South,Australia,Wholesale,PROD-117,Mouse,Electronics,2022-07-06 00:00:00,17,1236.36,0.265,89.16,Debit Card,Completed,3.4,1787.68,68.0,Enterprise,WH-01,No,6.0,Wrong Item,21018.12,5569.8018,15448.318199999998,15359.158199999998,,,,,,,
ORD-10239,CUST-1159,Rodrigo Cardoso,Daniel Brown,West,France,Online,PROD-114,Notebook,Food,2024-07-05 00:00:00,3,1307.23,0.111,17.98, ,,3.4,5710.5,,Consumer,WH-04,No,10.0,Late Delivery,3921.69,435.30759,3486.38241,3468.40241,,,,,,,
ORD-11069,CUST-1117,Murilo Pereira,Frank Miller,EAST,France,Direct,PROD-123,Tablet,Clothing,2025-01-25 00:00:00,15,1509.49,0.119,112.87,Credit Card,Completed,4.2,7906.66,34.0,Enterprise,WH-03,No,13.0,Wrong Item,22642.35,2694.43965,19947.91035,19835.04035,,,,,,,
ORD-10245,CUST-1122,Joao Gomes,Emma Wilson,West,Germany,Retail,PROD-112,Printer,Office Supplies,2023-12-16 00:00:00,8,1552.62,0.01,125.23,PayPal,COMPLETED,1.5,8768.41,59.0,Consumer,WH-02,No,8.0,Customer Changed Mind,12420.96,124.2096,12296.7504,12171.5204,,,,,,,
ORD-10480,CUST-1228,Beatriz Oliveira,Daniel Brown,East,UK,Wholesale,PROD-115,Printer,Office Supplies,2023-01-19 00:00:00,7,2479.29,0.252,58.98,Bank Transfer,Completed,3.7,1141.52,51.0,Consumer,WH-04,Yes,7.0,Wrong Item,17355.03,4373.46756,12981.562439999998,12922.582439999998,,,,,,,
ORD-10508,CUST-1075,Daniel Almeida,Daniel Brown,East,Canada,Retail,PROD-138,Chair,Food,2024-11-06 00:00:00,18,1310.53,0.015,148.2,PayPal,Pending,1.9,8294.74,25.0,Small Business,WH-01,No,8.0,Late Delivery,23589.54,353.8431,23235.696900000003,23087.4969,,,,,,,
ORD-11117,CUST-1328,Caio Carvalho,  Henry Moore ,Central,Germany,Wholesale,PROD-132,Headphones,Furniture,2024-03-25 00:00:00,6,1158.58,,8.08,Bank Transfer,Completed,4.6,4948.57,23.0,Consumer,WH-04,No,14.0,Late Delivery,6951.48,1577.98596,5373.49404,5365.41404,,,,,,,
ORD-10177,CUST-1133,Gustavo Monteiro,Grace Taylor,West,Canada,Wholesale,PROD-111,Mouse,Furniture,2023-10-30 00:00:00,16,1545.57,0.128,22.1,Cash,Pending,3.8,959.98,66.0,Corporate,WH-03,No,14.0,Late Delivery,24729.12,3165.32736,21563.79264,21541.69264,,,,,,,
ORD-10056,CUST-1345,Eduardo Rocha,Daniel Brown,East,USA,Wholesale,PROD-128,Headphones,Furniture,2025-02-03 00:00:00,ten,2086.11,0.294,5.1,Debit Card,Completed,1.3,6569.98,24.0,Corporate,WH-04,Yes,12.0,Late Delivery,10430.55,3066.5817,7363.9683,7358.8683,,,,,,,
ORD-10793,CUST-1311,Mariana Carvalho,Alice Johnson,West,Canada,Online,PROD-128,  Keyboard ,  Furniture ,2025-12-25 00:00:00,18,1368.97,0.057,122.49,Credit Card,Completed,3.8,9862.27,67.0,Small Business,WH-04,No,13.0,Damaged,24641.46,1404.56322,23236.89678,23114.40678,,,,,,,
ORD-10917,CUST-1007,Daniel Costa,Henry Moore,Central,Germany,Retail,PROD-100,Monitor,Food,2023-07-20 00:00:00,12,210.46,,143.77,Credit Card,Completed,4.2,8256.26,,Enterprise,WH-01,No,6.0,Damaged,2525.52,292.96032,2232.55968,2088.78968,,,,,,,
ORD-10863,CUST-1254,Matheus Moraes,Grace Taylor,Central,Brazil,Direct,PROD-137,Phone, ,2022-04-22 00:00:00,12,888.84,0.122,69.27,Credit Card,Completed,4.2,5304.94,67.0,Corporate,WH-02,No,6.0,,10666.08,1301.26176,9364.81824,9295.54824,,,,,,,
ORD-10692,CUST-1300,Henrique Monteiro,Alice Johnson,South,UK,Wholesale,PROD-147,Monitor,Clothing,2022-11-23 00:00:00,15,1931.79,0.138,80.77,PayPal,completed,1.8,7954.96,33.0,Small Business,WH-04,No,3.0,Damaged,28976.85,3998.8053,24978.0447,24897.2747,,,,,,,
ORD-10948,CUST-1300,Matheus Oliveira,Emma Wilson,South,USA,Online,PROD-119,Tablet,Clothing,2025-04-02 00:00:00,2,1607.56,0.285,7.2,Bank Transfer, Completed ,4.3,3987.29,63.0,Enterprise,WH-03,Yes,6.0,Customer Changed Mind,3215.12,916.3092,2298.8108,2291.6108000000004,,,,,,,
ORD-10820,CUST-1310,Juliana Ferreira,  Alice Johnson ,North,France,Wholesale,PROD-123,Laptop,Clothing,2025-08-09 00:00:00,10,851.13,,34.27,BANK TRANSFER,Completed,2.9,4095.51,20.0,Corporate,WH-01,No,9.0,Damaged,8511.3,2238.4719,6272.828099999999,6238.558099999998,,,,,,,
ORD-10047,CUST-1328,Juliana Vieira,Alice Johnson,South,Germany,Retail,PROD-122,Keyboard,Furniture,2023-12-17 00:00:00,18,2452.92,0.229,78.27,Bank Transfer,Completed,2.0,6738.78,73.0,Small Business,WH-01,No,11.0,Late Delivery,44152.56,10110.93624,34041.62376,33963.353760000005,,,,,,,
ORD-10441,CUST-1313,Bruno Nogueira,  Frank Miller ,West,USA,Wholesale,PROD-148,Tablet,Office Supplies,2022-05-27 00:00:00,5,1902.9,0.152,44.54,Cash,Completed,2.6,8316.07,67.0,Small Business,WH-04,No,9.0,Wrong Item,9514.5,1446.204,8068.296,8023.756,,,,,,,
ORD-10438,CUST-1189,Caio Cardoso,Henry Moore,South,UK,Wholesale,PROD-147,Coffee Maker,FURNITURE,2024-04-16 00:00:00,ten,1008.76,0.193,73.31,PayPal,Cancelled,2.2,5445.7,32.0,Small Business,WH-03,Yes,13.0,Late Delivery,20175.2,3893.8136,16281.3864,16208.0764,,,,,,,
ORD-10800,CUST-1288,Leonardo Gomes,Emma Wilson,East,Canada,Retail,PROD-132,Mouse,Clothing,2022-09-14 00:00:00,5,1539.99,0.093,143.38,Credit Card,Completed,3.6,5312.69,29.0,Consumer,WH-02,No,13.0,Late Delivery,7699.95,716.0953499999999,6983.85465,6840.47465,,,,,,,
ORD-10794,CUST-1285,Beatriz Santana,Bob Smith,East,France,Retail,PROD-137,Printer,Clothing,2022-02-25 00:00:00,18,1774.7,0.282,130.28,Cash,Completed,1.9,4928.35,67.0,Small Business,WH-03,No,5.0,,31944.6,9008.3772,22936.222800000003,22805.942800000004,,,,,,,
ORD-10148,CUST-1345,Henrique Moraes,Frank Miller,West,Brazil,Direct,PROD-125,Coffee Maker,Furniture,31/02/2025,14,83.89,0.284,60.49,PayPal,Completed,4.0,5261.5,45.0,Corporate,WH-03,No,13.0,Customer Changed Mind,1174.46,333.54664,840.91336,780.42336,,,,,,,
ORD-10567,CUST-1043,Larissa Lima,  Daniel Brown ,Central,Australia,Online,PROD-120,Chair,Furniture,2025-08-04 00:00:00,7,1990.8,0.275,52.93,Cash,Cancelled,3.0,3507.65,50.0,Small Business,WH-02,No,13.0,Wrong Item,13935.6,3832.29,10103.31,10050.38,,,,,,,
ORD-11160,CUST-1295,Amanda Almeida,Frank Miller,West,Germany,Wholesale,PROD-103,Laptop,Electronics,09/12/2024,1,331.54,0.069,31.04,Debit Card,Completed,2.4,8113.8,42.0,Corporate,WH-03,Yes,13.0,Late Delivery,331.54,22.87626,308.66374,277.62374,,,,,,,
ORD-11066,CUST-1003,Diego Barbosa,  Daniel Brown ,West,UK,Online,PROD-120,Coffee Maker,Furniture,2022-11-08 00:00:00,17,692.51,0.239,7.32,Cash,Completed,2.6,7125.18,69.0,Consumer,WH-01,No,3.0,Damaged,11772.67,2813.66813,8959.00187,8951.68187,,,Check address,,,,
ORD-11178,CUST-1038,Aline Dias,Frank Miller,West,Germany,Direct,PROD-120,Coffee Maker,ELECTRONICS,2022-11-16 00:00:00,11,1677.45,0.105,143.63,Bank Transfer,Completed,4.4,4084.61,36.0,Corporate,WH-04,Y,2.0,Damaged,18451.95,1937.45475,16514.49525,16370.86525,,,,,,,
ORD-10231,CUST-1223,Matheus Vieira,Alice Johnson,East,Canada,Direct,PROD-106,Coffee Maker,Furniture,2022-01-03 00:00:00,16,1911.99,0.206,76.86,Credit Card,Completed,3.6,7462.03,66.0,Corporate,WH-01,N,13.0,Late Delivery,30591.84,6301.91904,24289.92096,24213.06096,,,,,,,
ORD-10460,CUST-1371,Rafael Teixeira,Frank Miller,East,Brazil,Retail,PROD-101,Laptop,Furniture,2025-05-29 00:00:00,12,317.07,0.125,55.49,Credit Card,Completed,1.5,6899.52,74.0,Corporate,WH-04,No,10.0,Late Delivery,3804.84,475.605,3329.235,3273.7450000000003,,,,,,,
ORD-10667,CUST-1075,Gabriel Costa,Bob Smith,East,UK,Retail,PROD-107,Notebook,Electronics,2025-09-24 00:00:00,4,389.38,0.22,128.47,Credit Card,Returned,4.6,9541.85,33.0,Consumer,WH-04,No,12.0,,1557.52,342.6544,1214.8656,1086.3956,,,Check address,,,,
ORD-10880,CUST-1334,Manuela Ferreira,Frank Miller,East,Canada,Wholesale,PROD-140,Keyboard,Furniture,2022-05-02 00:00:00,19,381.54,0.295,138.71,Credit Card,Completed,3.2,8445.76,54.0,Consumer,WH-04,No,11.0,Customer Changed Mind,7249.26,2138.5317,5110.728300000001,4972.018300000001,,,,,,,
ORD-10910,CUST-1248,Leticia Mendes,Grace Taylor,West,France,Retail,PROD-120,Keyboard,Furniture,2022-07-14 00:00:00,4,937.22,0.285,20.77,Bank Transfer,Cancelled,3.6,6087.05,64.0,Small Business,WH-03,No,4.0,Damaged,3748.88,1068.4308,2680.4492,2659.6792,,,,,,,
ORD-10320,CUST-1309,Ramon Nogueira,Bob Smith,East,France,Direct,PROD-133,Chair,Furniture,2025-09-17 00:00:00,15,1001.32,0.032,91.91,Debit Card,Returned,1.8,4854.79,72.0,Enterprise,WH-03,No,13.0,Wrong Item,15019.8,480.63360000000006,14539.166400000002,14447.256400000002,,,,,,,
ORD-10409,CUST-1038,Vinicius Moraes,Bob Smith,East,Canada,Online,PROD-142,Laptop,Clothing,2022-07-15 00:00:00,15,1719.99,0.141,106.2,Cash,Completed,3.7,7308.0,70.0,Consumer,WH-04,No,3.0,Wrong Item,25799.85,3637.7788499999992,22162.07115,22055.87115,,,,,,,
ORD-10185,CUST-1127,Felipe Monteiro,Daniel Brown,West,Australia,Wholesale,PROD-117,Coffee Maker,Office Supplies,2023-04-27 00:00:00,8,"2,081.08",0.239,35.94,Bank Transfer,Pending,1.9,870.42,50.0,Corporate,WH-04,No,11.0,Damaged,16648.64,3979.02496,12669.61504,12633.67504,,,,,,,
ORD-10513,CUST-1284,Carolina Ferreira,Daniel Brown,West,Brazil,Direct,PROD-117,Keyboard,Office Supplies,2025-05-18 00:00:00,16,1987.73,0.137,39.46,Debit Card,Completed,1.9,5813.82,22.0,Small Business,WH-02,No,11.0,Damaged,31803.68,4357.104160000001,27446.57584,27407.11584,,,,,,,
ORD-11165,CUST-1287,Renata Santos,Bob Smith,East,France,Online,PROD-143,Keyboard,Clothing,2023-01-16 00:00:00,8,2097.57,0.126,131.81,Bank Transfer,Returned,2.2,3025.85,43.0,Enterprise,WH-03,No,7.0,,16780.56,2114.3505600000003,14666.20944,14534.39944,,,,,,,
ORD-10337,CUST-1370,Murilo Martins,Emma Wilson,East,Brazil,Online,PROD-146,Desk,Furniture,2024-01-05 00:00:00,-1,2180.31,0.102,44.34,Debit Card,Completed,4.1,2052.83,61.0,Enterprise,WH-01,No,3.0,,4360.62,444.78324,3915.83676,3871.49676,,,,,,,
ORD-10128,CUST-1215,Isabela Carvalho,Bob Smith,West,Brazil,Direct,PROD-136,Laptop,Food,2025-09-15 00:00:00,10,162.59,0.172,88.28,PayPal,Completed,4.5,532.04,38.0,Enterprise,WH-04,No,1.0,Wrong Item,1625.9,279.6548,1346.2452,1257.9652,,,,,,,
ORD-10770,CUST-1177,Sofia Santana,Henry Moore,East,Canada,Wholesale,PROD-129,Headphones,Furniture,2023-12-15 00:00:00,16,1739.71,0.178,139.37,Cash,Completed,1.4,2324.09,52.0,Enterprise,WH-04,No,13.0,Customer Changed Mind,27835.36,4954.69408,22880.66592,22741.29592,,,,,,,
ORD-10160,CUST-1230,Rodrigo Carvalho,Bob Smith,North,Germany,online,PROD-121,Headphones,Electronics,2025-12-08 00:00:00,14,1645.01,0.233,76.25,Debit Card,Completed,1.7,830.46,32.0,Enterprise,WH-04,No,4.0,Late Delivery,23030.14,5366.02262,17664.11738,17587.86738,,,,,,,
ORD-10249,CUST-1324,Larissa Ramos,Grace Taylor,   ,Brazil,Retail,PROD-107,Desk,Food,2023-11-15 00:00:00,8,788.54,0.129,64.11,Debit Card,Completed,2.2,6382.01,37.0,Small Business,WH-01,Yes,14.0,,6308.32,813.77328,5494.546719999999,5430.43672,,,,,,,
ORD-10147,CUST-1014,Rafael Moraes,Alice Johnson,South,Australia,Wholesale,PROD-117,Printer,Electronics,2024-01-29 00:00:00,14,164.35,0.079,122.36,Debit Card,Completed,4.0,613.41,72.0,Consumer,WH-04,No,11.0,,2300.9,181.7711,2119.1289,1996.7689000000005,,,,,,,
ORD-10904,CUST-1125,Isabela Cardoso,Henry Moore,North,Brazil,Direct,PROD-128,Laptop,Clothing,2022-03-13 00:00:00,6,425.91,0.022,70.18,Bank Transfer,Completed,3.7,9244.19,21.0,Consumer,WH-01,No,14.0,Customer Changed Mind,2555.46,56.22012,2499.23988,2429.05988,,,,,,,
ORD-10497,CUST-1088,Sofia Oliveira,Daniel Brown,North,Germany,Online,PROD-117,Notebook,Clothing,2022-07-06 00:00:00,3,2062.58,0.286,102.5,Cash,Completed,3.4,7423.22,47.0,Consumer,WH-03,No,11.0,Wrong Item,6187.74,1769.6936399999995,4418.04636,4315.54636,,,,,,,
ORD-10686,CUST-1364,Isabela Souza,Daniel Brown,East,France,Retail,PROD-149,Chair,Food,2023-11-12 00:00:00,19,2018.94,0.087,64.4,Debit Card,Completed,1.2,6570.08,55.0,Consumer,WH-04,No,4.0,Late Delivery,38359.86,3337.30782,35022.55218,34958.15218,,,,,,,
ORD-10658,CUST-1121,Larissa Pereira,Carla Davis,North,Canada,Retail,PROD-119,Coffee Maker,Clothing,2025-04-27 00:00:00,7,1304.47,0.224,41.56,PayPal,Completed,4.1,6135.32,41.0,Consumer,WH-03,No,6.0,Customer Changed Mind,9131.29,2045.40896,7085.88104,7044.32104,,,,,,,
ORD-10790,CUST-1196,Pedro Ribeiro,Daniel Brown,West,Germany,Direct,PROD-121,Phone,Food,2024-12-07 00:00:00,18,1838.88,0.171,141.64,Cash,Returned,1.5,6400.78,19.0,Enterprise,WH-04,No,8.0,Late Delivery,33099.840000000004,5660.072640000001,27439.76736,27298.12736,,,,,,,
ORD-10142,CUST-1397,Larissa Santos,Henry Moore,West,Brazil,Retail,PROD-101,Notebook,Furniture,2025-10-09 00:00:00,20,1267.68,0.006,70.02,Debit Card,Completed,3.5,3264.27,55.0,Small Business,WH-01,No,3.0,Customer Changed Mind,25353.6,152.12160000000003,25201.478400000004,25131.458400000003,,,,,,,
ORD-10709,CUST-1241,Priscila Monteiro,Henry Moore,Central,Germany,Direct,PROD-149,  Notebook ,Furniture,2025-04-25 00:00:00,2,698.28,0.15,86.81,Credit Card,Completed,1.4,6516.61,19.0,Consumer,WH-02,No,5.0,,1396.56,209.484,1187.076,1100.266,,,,,,,check
ORD-11077,CUST-1025,Diego Freitas,Grace Taylor,North,UK,Online,PROD-136,Phone,food,2022-05-01 00:00:00,12,1043.79,0.04,109.6,Credit Card,Completed,4.6,3284.83,22.0,Small Business,WH-03,No,8.0,Late Delivery,12525.48,501.0192,12024.4608,11914.8608,,,,,,,
ORD-10789,CUST-1255,Andre Dias,Bob Smith,Central,France,Retail,PROD-121,Phone,Food,2025-12-27 00:00:00,4,453.12,0.006,12.69,Cash,Completed,1.5,609.23,69.0,Enterprise,WH-01,No,5.0,Damaged,1812.48,10.87488,1801.60512,1788.91512,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-11125,CUST-1068,Diego Moraes,Daniel Brown,Central,UK,Wholesale,PROD-107,Chair,Food,2023-04-13 00:00:00,7,1919.11,0.144,111.08,PayPal,Completed,2.4,9588.03,37.0,Small Business,WH-01,Yes,12.0,Late Delivery,13433.77,1934.46288,11499.30712,11388.22712,,,,,,,
ORD-10688,CUST-1341,Felipe Santos,Daniel Brown,South,Australia,Online,PROD-136,Keyboard,Office Supplies,2022-07-22 00:00:00,6,895.56,0.043,25.28,PayPal,completed,4.9,9638.29, 42 ,Consumer,WH-04,No,5.0,,5373.36,231.05448,5142.30552,5117.02552,,,,,,,
ORD-10819,CUST-1384,Rafael Moreira,Daniel Brown,East,France,Wholesale,PROD-141,Coffee Maker,Food,2025-04-16 00:00:00,19,1663.68,0.067,98.96,PayPal,Cancelled,5.0,3636.72,72.0,Consumer,WH-01,No,7.0,Wrong Item,31609.92,2117.86464,29492.05536,29393.095360000003,,,,,,,
ORD-10000,CUST-1102,Rafael Martins,  Alice Johnson ,South,Australia,Direct,PROD-113,Mouse,Furniture,2022-02-06 00:00:00,9,509.2,,108.25,Debit Card,Completed,4.2,7783.39,68.0,Consumer,WH-02,No,5.0,Late Delivery,4582.8,366.624,4216.176,4107.926,,,,,,,
ORD-10307,CUST-1112,Mariana Silva,,East,USA,Direct,PROD-117,Chair,Office Supplies,2024-11-05 00:00:00,6,388.8,0.157,65.44, Cash ,Completed,,3601.72,43.0,Corporate,WH-04,No,13.0,Late Delivery,2332.8,366.2496,1966.5504,1901.1104,,,,,,,
ORD-10123,CUST-1327,Luana Carvalho,Frank Miller,West,Germany,Online,PROD-115,Coffee Maker,Food,2023-03-08 00:00:00,11,1977.8,0.297,110.17,Cash,Pending,3.8,4057.27,29.0,Consumer,WH-01,Yes,5.0,Damaged,21755.8,6461.472599999999,15294.3274,15184.1574,,,,,,,
,,Murilo Moreira,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-11177,CUST-1103,Leticia Monteiro,Frank Miller,Central,USA,Wholesale,PROD-125,Notebook,Office Supplies,2022-07-11 00:00:00,13,876.16,0.248,23.44,Debit Card,Completed,4.9,5302.64,55.0,Consumer,WH-01,No,1.0,Customer Changed Mind,11390.08,2824.73984,8565.34016,8541.90016,,,,,,,
ORD-10322,CUST-1207,Amanda Moreira,Bob Smith,South,Brazil,Wholesale,PROD-102,Keyboard,,2025-07-02 00:00:00,19,991.72,0.094,135.7,Bank Transfer,Completed,1.3,8387.7,41.0,Small Business,WH-04,No,10.0,,18842.68,1771.21192,17071.46808,16935.768079999998,,,,,,,
ORD-10631,CUST-1075,Vinicius Silva,Grace Taylor,Central,USA,Online,PROD-133,Tablet,Electronics,2023-01-11 00:00:00,11,1035.94,0.086,138.4,Bank Transfer,Completed,,8021.32,33.0,Corporate,WH-01,Yes,8.0,,11395.34,979.99924,10415.34076,10276.94076,,,,,,,
